name,school,city,state,ranking
JJ Jones,Myrtle Beach ,Myrtle Beach,SC,0.8904
Malachi Holt-Bennett,Fairfield Preparatory School,Fairfield,AL,0.8881
Kobe Paysour,Gaffney,Gaffney,SC,0.8859
Quenton Barnes,Cane Ridge,Antioch,TN,0.8816
Latrell Neville,Hightower,Missouri City,TX,0.8715
Jackson Meeks,Central,Phenix City,AL,0.8715
Tray Curry,North Cobb,Kennesaw,GA,0.8685
Jimmy Horn Jr.,Seminole,Sanford,FL,0.8622
Fred Eaford,Deerfield Beach,Deerfield Beach,FL,0.8607
KJ Liggins,Coppell,Coppell,TX,0.8578
Jake Briningstool,Ravenwood,Brentwood,TN,0.9713
Thomas Fidone,Lewis Central,Council Bluffs,IA,0.9593
Brock Bowers,Napa,Napa,CA,0.9531
Michael Trigg,Carrollwood Day,Tampa,FL,0.9402
Moliki Matavao,Liberty,Henderson,NV,0.9324
Elijah Arroyo,Independence,Frisco,TX,0.9212
Hudson Wolfe,Hardin County,Savannah,TN,0.9193
Cane Berrong,Hart County,Hartwell,GA,0.9137
Louis Hansen,St. Sebastian's,Needham,MA,0.909
Gage Wilcox,Jefferson,Tampa,FL,0.8985
Bryson Nesbit,South Mecklenburg,Charlotte,NC,0.8978
Dametrious Crownover,Grandview,Grandview,TX,0.8859
River Helms,West Limestone,Lester,AL,0.877
Landen King,Atascocita,Humble,TX,0.8748
Robbie Ouzts,Rock Hill,Rock Hill,SC,0.873
Gunnar Helm,Cherry Creek,Englewood,CO,0.8711
Devon Martin,Poteet,Mesquite,TX,0.8541
JC Latham,IMG Academy,Bradenton,FL,0.9989
Tommy Brockermeyer,All Saints Episcopal,Fort Worth,TX,0.9977
Amarius Mims,Bleckley County,Cochran,GA,0.9956
Tristan Leigh,Robinson Secondary,Fairfax,VA,0.9921
Nolan Rucci,Warwick,Lititz,PA,0.9918
Kingsley Suamataia,Orem,Orem,UT,0.9823
Landon Tengwall,Good Counsel,Olney,MD,0.9739
Blake Fisher,Avon,Avon,IN,0.9738
Micah Morris,Camden County,Kingsland,GA,0.9698
Wyatt Milum,Spring Valley,Huntington,WV,0.9507
Reuben Fatheree,Foster,Richmond,TX,0.9391
William Parker,Pearl-Cohn,Nashville,TN,0.8893
Hayden Conner,Taylor,Katy,TX,0.8873
J'Marion Gooch,Gallatin Senior,Gallatin,TN,0.873
Charles Armstrong,Manatee,Bradenton,FL,0.8467
Kool-Aid McKinstry,Pinson Valley,Pinson,AL,0.9906
Jason Marshall,Miami Palmetto,Miami,FL,0.9854
JK Johnson,DeSmet,Saint Louis,MO,0.9745
Nyland Green,Newton,Covington,GA,0.9682
Jordan Hancock,North Gwinnett,Suwanee,GA,0.968
Avante Dickerson,Westside,Omaha,NE,0.9442
Isaiah Johnson,St. Bernard,Playa Del Rey,CA,0.9381
Damarius McGhee,Pensacola Catholic,Pensacola,FL,0.9231
Ishmael Ibraheem,Kimball,Dallas,TX,0.9206
Latrell McCutchin,LBJ,Austin,TX,0.9164
Kamari Lassiter,American Christian ,Tuscaloosa,AL,0.9137
Devonta Smith,La Salle,Cincinnati,OH,0.9114
De'Jahn Warren,Lackawanna C.C.,Scranton,PA,0.9041
Dreyden Norwood,Northside,Fort Smith,AR,0.9027
Damond Harmon,Highland Springs,Highland Springs,VA,0.9013
Khyree Jackson,East Mississippi C.C.,Scooba,MS,0.893
Jordan Young,Gaither,Tampa,FL,0.8909
Ja'Den McBurrows,St. Thomas Aquinas,Fort Lauderdale,FL,0.877
Ryan Barnes,Quince Orchard,Gaithersburg,MD,0.8763
Caleb Johnson,Greenville,Greenville,TX,0.8763
Kevin Knowles II,McArthur,Hollywood,FL,0.8752
Javon Bullard,Baldwin,Milledgeville,GA,0.8726
Jimmy Wyrick,South Oak Cliff,Dallas,TX,0.8704
Adrian Huey,Hillsboro,Nashville,TN,0.8622
James Williams,American Heritage,Fort Lauderdale,FL,0.9921
Sage Ryan,Lafayette Christian Academy,Lafayette,LA,0.9851
Terrion Arnold,John Paul II Catholic,Tallahassee,FL,0.9745
Derrick Davis Jr.,Gateway,Monroeville,PA,0.9706
Kendal Daniels,Beggs,Beggs,OK,0.9578
Corey Collier,Miami Palmetto,Miami,FL,0.9525
Andrew Mukuba,LBJ,Austin,TX,0.9278
Andre Turrentine,Ensworth,Nashville,TN,0.9269
Jantzen Dunn,South Warren,Bowling Green,KY,0.9267
Donovan McMillon,Peters Township,Canonsburg,PA,0.9237
Ahmari Harvey,Florida State Univ. School,Tallahassee,FL,0.9174
Jaylen Reed,Martin Luther King,Detroit,MI,0.9057
Dontavius Nash,Hunter Huss,Gastonia,NC,0.9048
Kamren Kinchens,Northwestern,Miami,FL,0.8994
D'Arco Perkins-McAllister,Stratford Comprehensive,Nashville,TN,0.8956
Dakota Mitchell,Winter Park,Winter Park,FL,0.8848
Phillip O'Brien Jr.,Deerfield Beach,Deerfield Beach,FL,0.8785
Bralyn Oliver,William Amos Hough,Cornelius,NC,0.8781
Jaden Slocum,Alpharetta,Alpharetta,GA,0.8737
Elijah Sabbatini,Biloxi,Biloxi,MS,0.8556
New Zealand Williams,St. Bernard,Playa Del Rey,CA,0.8444
Ja'Tavion Sanders,Ryan,Denton,TX,0.9932
Billy Bowman,Ryan,Denton,TX,0.9799
David Daniel,Woodstock,Woodstock,GA,0.9583
Tommi Hill,Edgewater,Orlando,FL,0.9141
Chase Smith,Melbourne Senior,Melbourne,FL,0.9059
Yulkeith Brown,Miami Central,Miami,FL,0.9057
Emeka Megwa,Timber Creek,Keller,TX,0.9
MJ Daniels,George County,Lucedale,MS,0.8924
Kyndrich Breedlove,Pearl-Cohn,Nashville,TN,0.8889
Charles Montgomery,Armwood,Seffner,FL,0.8859
Irone Jackson,Manatee,Bradenton,FL,0.84
Walter Clayton Jr.,Bartow,Bartow,FL,0
Quinn Ewers,Southlake Carroll,Southlake,TX,1.0
Caleb Williams,Gonzaga ,Washington,DC,0.9969
Brock Vandagriff,Prince Avenue Christian School,Bogart,GA,0.9908
Jake Garcia,Grayson,Loganville,GA,0.9761
Drake Maye,Myers Park,Charlotte,NC,0.9724
Tyler Buchner,Helix,La Mesa,CA,0.9684
Miller Moss,Bishop Alemany,Mission Hills,CA,0.9663
Garrett Nussmeier,Marcus,Flower Mound,TX,0.9624
Preston Stone,Parish Episcopal School,Dallas,TX,0.9497
Eli Stowers,Guyer,Denton,TX,0.9267
Shedeur Sanders,Trinity Christian School,Cedar Hill,TX,0.9126
Donovan Jackson,Episcopal,Bellaire,TX,0.99
Terrence Ferguson,Peach County,Fort Valley,GA,0.9719
Savion Byrd,Duncanville,Duncanville,TX,0.9706
Bryce Foster,Taylor,Katy,TX,0.9703
Dylan Fairchild,West Forsyth,Cumming,GA,0.9582
Ben Christman,Revere,Richfield,OH,0.9437
Marcus Tate,TRU Prep Academy,Miami Gardens,FL,0.941
Laurance Seymore,Miami Central,Miami,FL,0.9248
Raheem Anderson,Cass Technical,Detroit,MI,0.9178
Dietrick Pennington,Evangelical Christian,Cordova,TN,0.9174
Jaeden Roberts,North Shore,Houston,TX,0.9084
Josh Simmons,Helix,La Mesa,CA,0.8967
Noah Josey,Brentwood Academy,Brentwood,TN,0.8889
Jared Wilson,West Forsyth,Clemmons,NC,0.8856
Henry Lutovsky,Mount Pleasant,Mount Pleasant,IA,0.8848
Cullen Montgomery,Episcopal,Bellaire,TX,0.883
Maximus Gibbs,St. John Bosco,Bellflower,CA,0.8607
Terrence Lewis,Miami Central,Miami,FL,0.9894
Xavian Sorey,IMG Academy,Bradenton,FL,0.9864
Barrett Carter,North Gwinnett,Suwanee,GA,0.9835
Smael Mondon,Paulding County,Dallas,GA,0.9834
Deontae Lawson,Mobile Christian School,Mobile,AL,0.9744
RaRa Dillworth,Glenn,Kernersville,NC,0.9561
Aaron Willis,Life Christian Academy,Colonial Heights,VA,0.9392
Prince Kollie,David Crockett,Jonesborough,TN,0.9366
Kendrick Blackshire,Duncanville,Duncanville,TX,0.9278
Jamon Dumas-Johnson,St. Frances Academy,Baltimore,MD,0.9215
Zavier Carter,Hapeville Charter,Atlanta,GA,0.9165
Ian Jackson,Prattville,Prattville,AL,0.9127
Jonathan Flowe,Upland,Upland,CA,0.9
Terrence Cooks,Shadow Creek,Pearland,TX,0.8994
Chief Borders,Heard County,Franklin,GA,0.8989
Patrick Payton,Northwestern,Miami,FL,0.8986
Morice Blackwell,Martin,Arlington,TX,0.8933
Chaz Chambliss,Carrollton,Carrollton,GA,0.8914
Collin Oliver,Santa Fe,Edmond,OK,0.8867
Andrew Jones,John Ehret,Marrero,LA,0.8852
Tyler Johnson,Killian,Miami,FL,0.8785
Jai Jones,South Oak Cliff,Dallas,TX,0.8715
Dallas Turner,St. Thomas Aquinas,Fort Lauderdale,FL,0.995
Keanu Koht,Vero Beach,Vero Beach,FL,0.9715
Chop Robinson,Quince Orchard,Gaithersburg,MD,0.9698
Jeremiah Williams,Ramsay,Birmingham,AL,0.9678
Dylan Brooks,Handley,Roanoke,AL,0.9658
Elijah Jeudy,Northeast,Philadelphia,PA,0.9193
Khristian Zachary,Carrollton,Carrollton,GA,0.8826
Byron Young,Georgia Military College,Milledgeville,GA,0.8748
Korey Foreman,Centennial,Corona,CA,0.9992
Leonard Taylor,Miami Palmetto,Miami,FL,0.9938
Maason Smith,Terrebonne,Houma,LA,0.9897
Shemar Turner,DeSoto,DeSoto,TX,0.9877
Damon Payne,Belleville,Belleville,MI,0.9872
Keeshawn Silver,Rocky Mount,Rocky Mount,NC,0.9841
Tunmise Adeleye,Tompkins,Katy,TX,0.9811
Tywone Malone,Bergen Catholic,Oradell,NJ,0.9707
Lee Hunter,Blount,Eight Mile,AL,0.9633
Monkell Goodwine,Rock Creek Christian Academy,Upper Marlboro,MD,0.9595
Payton Page,Dudley,Greensboro,NC,0.9585
Cade Denhoff,Lakeland Christian School,Lakeland,FL,0.9536
Gabriel Rubio,Lutheran Of St Charles County,Saint Peters,MO,0.9472
Jonathan Jefferson,Douglas County,Douglasville,GA,0.9407
Jahvaree Ritzie,Glenn,Kernersville,NC,0.9394
Tyrion Ingram-Dawkins,Gaffney,Gaffney,SC,0.9356
Bryce Langston,Vanguard,Ocala,FL,0.9316
Tyleik Williams,Unity Reed,Manassas,VA,0.9288
Rayshaun Benny,Oak Park,Oak Park,MI,0.9253
Marcus Bradley,Quince Orchard,Gaithersburg,MD,0.922
KaTron Evans,St. Frances Academy,Baltimore,MD,0.9212
Quintin Somerville,Saguaro,Scottsdale,AZ,0.9147
Taizse Johnson,St. John's,Washington,DC,0.9073
George Rooks,St. Peters Prep,Jersey City,NJ,0.907
Shambre Jackson,Boone,Orlando,FL,0.9042
Justus Boone,Sumter,Sumter,SC,0.8992
Marquis Robinson,Milton,Milton,FL,0.8958
Desmond Watson,Armwood,Seffner,FL,0.8933
Tim Keenan,Ramsay,Birmingham,AL,0.8933
Byron Murphy II,DeSoto,DeSoto,TX,0.8904
Christopher Thomas,Dunbar,Fort Myers,FL,0.8859
Anquin Barnes,Robert E. Lee,Montgomery,AL,0.8852
Marlin Dean,IMG Academy,Bradenton,FL,0.8815
Jamond Gordon,East Mississippi C.C.,Scooba,MS,0.8815
Jalen Williams,Jones College,Ellisville,MS,0.8804
Tobechi Okoli,Lincoln College Prep,Kansas City,MO,0.8796
Braezhon Ross,Desert Pines,Las Vegas,NV,0.8663
Javon Nelson,Riverdale,Murfreesboro,TN,0.8656
Isaac Washington,East Surry,Pilot Mountain,NC,0.8641
Taleeq Robbins,Imhotep Institute,Philadelphia,PA,0.8622
Boaz Saint-Vil,St. Thomas Aquinas,Fort Lauderdale,FL,0.8356
Tyrique Owens,Miami Carol City,Opa Locka,FL,0
