name,school,city,state,ranking
Mycah Pittman,Calabasas,Calabasas,CA,0.9578
Ramel Keyton,Marietta,Marietta,GA,0.9503
Trey Palmer,Kentwood,Kentwood,LA,0.9499
John Dunmore,Chaminade-Madonna Prep,Hollywood,FL,0.9469
Arjei Henderson,Fort Bend Travis,Richmond,TX,0.9395
Marcus Washington,Trinity Catholic,Saint Louis,MO,0.9384
Jalen Curry,St Pius X,Houston,TX,0.9209
Kam Brown,Colleyville Heritage,Colleyville,TX,0.9182
Khafre Brown,West Mecklenburg,Charlotte,NC,0.9161
Jonathan Mingo,Brandon,Brandon,MS,0.9157
Darren Jones,Cajon,San Bernardino,CA,0.9076
John Metchie,The Peddie School,Hightstown,NJ,0.9043
Jacoby Pinckney,Dorman,Roebuck,SC,0.891
Kenyon Jackson,Grayson,Loganville,GA,0.8875
Jadon Jackson,Bentonville West,Centerton,AR,0.8851
Maurice Goolsby,Dunnellon,Dunnellon,FL,0.885
Brieon Fuller,Miami Jackson,Miami,FL,0.8817
Braedin Huffman-Dixon,Mater Dei,Santa Ana,CA,0.8784
Quinton Torbor,Destrehan,Destrehan,LA,0.871
Elijah Bowick,Myers Park,Charlotte,NC,0.8709
Kalani Norris,Columbus,Miami,FL,0.8709
Jaylen Hearst,Fossil Ridge,Keller,TX,0.8419
Baylor Cupp,Brock,Brock,TX,0.9731
Keon Zipperer,Lakeland,Lakeland,FL,0.9543
Ryland Goede,Kennesaw Mountain,Acworth,GA,0.9112
Jaelyn Lay,Riverdale,Riverdale,GA,0.9016
Jackson Lowe,Cartersville,Cartersville,GA,0.8947
Jalen Wydermyer,Dickinson,Dickinson,TX,0.8925
Ethan Rae,Orange Lutheran,Orange,CA,0.8837
Luke Deal,Emerald,Greenwood,SC,0.8676
Brett Seither,Clearwater Central Catholic,Clearwater,FL,0.8673
Kamari Morales,Lincoln,Tallahassee,FL,0.8547
Evan Neal,IMG Academy,Bradenton,FL,0.9946
Darnell Wright,Huntington,Huntington,WV,0.9944
Kenyon Green,Atascocita,Humble,TX,0.9926
Wanya Morris,Grayson,Loganville,GA,0.9871
Pierce Quick,Hewitt-Trussville,Trussville,AL,0.9789
Tyler Johnson,Oak Ridge,Conroe,TX,0.9722
Amari Kight,Thompson,Alabaster,AL,0.9648
Quinn Carroll,Edina,Minneapolis,MN,0.9472
Stacey Wilkins,Camden Fairview,Camden,AR,0.9298
Trevor Keegan,Crystal Lake South,Crystal Lake,IL,0.9288
Andrew Kristofic,Pine-Richland,Gibsonia,PA,0.9254
Xavier Truss,Bishop Hendricken,Warwick,RI,0.9158
Warren McClendon,Brunswick,Brunswick,GA,0.9131
Michael Tarquin,North Marion,Citra,FL,0.9041
Darius Thomas,Jonesboro,Jonesboro,AR,0.9002
Javonne Shepherd,North Forest,Houston,TX,0.8958
William Harrod,National Christian Academy,Fort Washington,MD,0.8904
Andrew Coker,Taylor,Katy,TX,0.8797
Mark Fox,Northwestern,Miami,FL,0.8749
Luke Griffin,North Murray,Chatsworth,GA,0.8742
O'Cyrus Torrence,St. Helena College and Career Academy,Greensburg,LA,0.8302
Devontae Dobbs,Belleville,Belleville,MI,0.9747
Kardell Thomas,Southern Lab,Baton Rouge,LA,0.9572
William Putnam,Plant,Tampa,FL,0.9555
Doug Nester,Spring Valley,Huntington,WV,0.9519
Keiondre Jones,Callaway,Hogansville,GA,0.9385
Dontae Lucas,IMG Academy,Bradenton,FL,0.931
Nolan Rumler,Archbishop Hoban,Akron,OH,0.9295
Anthony Bradford,Muskegon,Muskegon,MI,0.9179
Deyavie Hammond,Lakeland,Lakeland,FL,0.9104
EJ Ndoma-Ogar,Allen,Allen,TX,0.9054
Jack Buford,Lutheran North,Saint Louis,MO,0.8918
Wardrick Wilson,Miami Carol City,Opa Locka,FL,0.8917
Renato Brown,Palm Beach Central,West Palm Beach,FL,0.8568
Clay Webb,Oxford,Oxford,AL,0.9877
Harry Miller,Buford,Buford,GA,0.9868
Nolan Smith,IMG Academy,Bradenton,FL,0.9994
Khris Bogle,Cardinal Gibbons,Fort Lauderdale,FL,0.9677
Kevin Harris,Grayson,Loganville,GA,0.9463
Laiatu Latu,Jesuit,Carmichael,CA,0.9435
Stephen Herron Jr.,Trinity,Louisville,KY,0.9389
King Mwikuta,Troup County,Lagrange,GA,0.933
Jermaine Johnson,Independence C.C.,Independence,KS,0.9303
Joseph Weté,Gonzaga ,Washington,DC,0.9187
Jahfari Harvey,Vero Beach,Vero Beach,FL,0.9165
Lloyd Summerall,Lakeland,Lakeland,FL,0.91
NaNa Osafo-Mensah,Nolan Catholic,Fort Worth,TX,0.9014
Colby Wooden,Archer,Lawrenceville,GA,0.8937
Zach Williams,Joe T. Robinson,Little Rock,AR,0.8888
Dante Walker,Cedar Grove,Ellenwood,GA,0.8817
Derrick McLendon II,Tucker,Tucker,GA,0.8817
Tre'Mon Morris-Brash,St. John's,Washington,DC,0.8717
Shemar Pearl,Plano West,Plano,TX,0.8668
Antonio Alfano,Colonia,Colonia,NJ,0.9965
Zach Harrison,Olentangy Orange,Lewis Center,OH,0.9933
Justin Eboigbe,Forest Park,Forest Park,GA,0.9698
Charles Moore,Louisville,Louisville,MS,0.9681
Jaren Handy,Hattiesburg,Hattiesburg,MS,0.956
Joseph Anderson,Oakland,Murfreesboro,TN,0.9412
Bill Norton,Christian Brothers,Memphis,TN,0.9326
Braylen Ingraham,St. Thomas Aquinas,Fort Lauderdale,FL,0.9321
Ty Robinson,Higley,Gilbert,AZ,0.9284
Joshua Pakola,St. Francis,Mountain View,CA,0.9214
Quashon Fuller,Lehigh Senior,Lehigh Acres,FL,0.9182
Marcus Stripling,Mayde Creek,Houston,TX,0.9093
Collin Clay,Putnam City,Oklahoma City,OK,0.8982
Derick Hunter,Dunbar,Fort Myers,FL,0.8974
Curtis Fann,Emanuel County Institute,Twin City,GA,0.8963
Noah Potter,Mentor,Mentor,OH,0.8958
Zion Logue,Lebanon,Lebanon,TN,0.8941
JJ Weaver,Moore Traditional School,Louisville,KY,0.8937
Michael Fletcher,Carman-Ainsworth,Flint,MI,0.8863
Etinosa Reuben,Park Hill South,Riverside,MO,0.883
Kori Roberson,Manvel,Manvel,TX,0.8817
Earl Barquet,John Ehret,Marrero,LA,0.8755
Dorien Josey,Rockledge,ROCKLEDGE,FL,0.8406
Zacch Pickens,T L Hanna,Anderson,SC,0.9946
DeMarvin Leal,Judson,Converse,TX,0.992
Travon Walker,Upson-Lee,Thomaston,GA,0.9901
Christopher Hinton,Greater Atlanta Christian School,Norcross,GA,0.9867
Ishmael Sopsher,Amite,Amite,LA,0.9757
Nathan Pickering,Seminary,Seminary,MS,0.9675
Byron Young,West Jones,Laurel,MS,0.9647
Faatui Tuitele,St. Louis,Honolulu,HI,0.9609
Mazi Smith,East Kentwood,Grand Rapids,MI,0.9536
Mazi Smith,East Kentwood,Grand Rapids,MI,0.9536
Tyler Davis,Wekiva,Apopka,FL,0.9401
C.J. Clark,North Stanly,New London,NC,0.9216
Joshua Harris,Person,Roxboro,NC,0.9081
Jaelin Humphries,Mountain View,Lawrenceville,GA,0.9059
Savion Williams,Lackawanna C.C.,Scranton,PA,0.8913
Jahkeem Green,Highland C.C.,Highland,KS,0.89
Tymon Mitchell,Franklin Road Academy,Nashville,TN,0.887
Tayquon Johnson,Williamsport,Williamsport,MD,0.8851
Rashad Cheney,Cedar Grove,Ellenwood,GA,0.8841
Keonte Schad,Ellsworth C.C.,Iowa Falls,IA,0.8818
Adarious Jones,Bishop Sullivan,Virginia Beach,VA,0.8816
Wisdom Asaboro,Covenant Day School,Matthews,NC,0.881
Enoch Jackson,Mansfield Legacy,Mansfield,TX,0.8809
Jared Harrison-Hunte,Christ The King Regional,Middle Village,NY,0.8797
LeDarrius Cox,McGill Toolen,Mobile,AL,0.8742
Isaiah Gibson,Springfield ,Springfield,OH,0.8722
Keenan Hester,St. Petersburg,Saint Petersburg,FL,0.871
Denzel Daxon,Miami Carol City,Opa Locka,FL,0.8709
Darel Middleton,East Mississippi C.C.,Scooba,MS,0.8702
Derek Green,Southwest,Jacksonville,NC,0.8676
Tramel Walthour,Hutchinson C.C.,Hutchinson,KS,0.8582
Chris Daniels,Copiah-Lincoln C.C.,Wesson,MS,0.8549
Trevis Hopper,Memphis Central,Memphis,TN,0.8527
Lloyd Murray Jr.,Hirschi,Wichita Falls,TX,0.8459
Ronald Folkes,Dwyer,Palm Beach Gardens,FL,0.8254
Brandon Smith,Louisa County,Mineral,VA,0.9911
Nakobe Dean,Horn Lake,Horn Lake,MS,0.9908
De'Gabriel Floyd,Westlake,Westlake Village,CA,0.9682
Christian Harris,University Lab,Baton Rouge,LA,0.9506
Trezmen Marshall,Clinch County,Homerville,GA,0.9464
Donte Starks,John Ehret,Marrero,LA,0.933
Ke'Shun Brown,Carver ,Montgomery,AL,0.8927
Tra Wilkins,Stephenson,Stone Mountain,GA,0.8506
Owen Pappoe,Grayson,Loganville,GA,0.9879
Rian Davis,Wekiva,Apopka,FL,0.959
Ge'mon Eaford,Deerfield Beach,Deerfield Beach,FL,0.9211
Jaleel McRae,IMG Academy,Bradenton,FL,0.918
Anthony Solomon,St. Thomas Aquinas,Fort Lauderdale,FL,0.9137
JD Bertrand,Blessed Trinity Catholic,Roswell,GA,0.8918
Mikel Jones,IMG Academy,Bradenton,FL,0.8858
Cortez Andrews,Amos P. Godby,Tallahassee,FL,0.8817
Jesiah Pierre,Mount Dora Christian Academy,Mount Dora,FL,0.8676
Diamante Howard,Miami Southridge,Miami,FL,0.8675
Sam Brooks,Northwestern,Miami,FL,0.8668
Tye Edwards,Pedro Menendez,Saint Augustine,FL,0.8569
Eddie Williams,Miami Palmetto,Miami,FL,0.8276
Derek Stingley,Dunham School,Baton Rouge,LA,0.998
Andrew Booth,Archer,Lawrenceville,GA,0.9891
Tyrique Stevenson,Miami Southridge,Miami,FL,0.9831
Kaiir Elam,The Benjamin School,North Palm Beach,FL,0.9755
Akeem Dent,Palm Beach Central,West Palm Beach,FL,0.9752
Julian Barnett,Belleville,Belleville,MI,0.9724
Scooby Carter,Mansfield Legacy,Mansfield,TX,0.9588
Erick Young,Fort Bend Bush,Richmond,TX,0.9576
Brandon Turnage,Lafayette,Oxford,MS,0.9548
Marcus Banks,Dekaney,Houston,TX,0.9441
Sheridan Jones,Maury,Norfolk,VA,0.9429
Kenyatta Watson II,Grayson,Loganville,GA,0.9427
Travis Jay,Madison County,Madison,FL,0.9388
Cam Smith,Westwood,Blythewood,SC,0.9366
Max Williams,Junipero Serra,Gardena,CA,0.9235
Jalen Perry,Dacula,Dacula,GA,0.9186
Jaden Davis,St. Thomas Aquinas,Fort Lauderdale,FL,0.9138
DJ Daniel,Georgia Military College,Milledgeville,GA,0.9108
Salim Turner-Muhammad,Episcopal,Alexandria,VA,0.9086
Devin Bush,Edna Karr,New Orleans,LA,0.9063
Tony Davis,Hunter Huss,Gastonia,NC,0.9036
Jaylin Simpson,Frederica Academy,Saint Simons Island,GA,0.8958
DJ Turner II,IMG Academy,Bradenton,FL,0.8888
Johnny Dixon,Chamberlain,Tampa,FL,0.8858
Chester Kimbrough,Warren Easton,New Orleans,LA,0.885
Bobby Wolfe,Madison,Houston,TX,0.8843
Warren Burrell,North Gwinnett,Suwanee,GA,0.8795
Tayvion Land,Ocean Lakes,Virginia Beach,VA,0.8757
Shilo Sanders,Trinity Christian School,Cedar Hill,TX,0.8706
Isaiah Kemp,Hoggard,Wilmington,NC,0.866
Jarrad Baker,Eau Gallie,Melbourne,FL,0.8521
Daxton Hill,Booker T. Washington,Tulsa,OK,0.9927
Jordan Battle,St. Thomas Aquinas,Fort Lauderdale,FL,0.978
Lewis Cine,Trinity Christian School,Cedar Hill,TX,0.9765
Nick Cross,DeMatha Catholic,Hyattsville,MD,0.9727
Kyle Hamilton,Marist School,Atlanta,GA,0.97
Brian Williams,Bishop Dunne,Dallas,TX,0.9677
Demani Richardson,Waxahachie,Waxahachie,TX,0.9629
Zion Puckett,Spalding,Griffin,GA,0.942
Joseph Charleston,Milton,Alpharetta,GA,0.9376
Jaylen McCollough,Hillgrove,Powder Springs,GA,0.9331
Jeremiah Criddell,Mater Dei,Santa Ana,CA,0.9325
Jarrian Jones,Northwest Rankin,Flowood,MS,0.9147
Litchfield Ajavon,Episcopal,Alexandria,VA,0.9126
Raymond Woodie III,Florida State Univ. School,Tallahassee,FL,0.9059
Jalani Williams,Parkway North,Saint Louis,MO,0.9026
Jamal Morris,Fort Bend Bush,Richmond,TX,0.8925
Jammie Robinson,Lee County,Leesburg,GA,0.8891
Josh Sanguinetti,University School,Fort Lauderdale,FL,0.888
Trikweze Bridges,Lanett,Lanett,AL,0.8874
Neil Nunn,Miami Palmetto,Miami,FL,0.8822
Quinton Newsome,North Gwinnett,Suwanee,GA,0.8683
Isheem Young,Imhotep Institute,Philadelphia,PA,0.8682
Hakeem Vance,Hattiesburg,Hattiesburg,MS,0.8647
Joshua Wyatt,C.E. King,Houston,TX,0.8003
Bru McCoy,Mater Dei,Santa Ana,CA,0.9944
Jordan Whittington,Cuero,Cuero,TX,0.9836
Quavaris Crouch,Harding University High,Charlotte,NC,0.9699
Mark-Antony Richards,Wellington,West Palm Beach,FL,0.9589
Marquez Beason,Duncanville,Duncanville,TX,0.9564
Makiya Tongue,University Lab,Baton Rouge,LA,0.9194
Cam Kelly,Oscar Smith,Chesapeake,VA,0.9145
Steele Chambers,Blessed Trinity Catholic,Roswell,GA,0.9126
Jashawn Sheffield,Frederica Academy,Saint Simons Island,GA,0.9086
Keveon Mullins,Whitehaven,Memphis,TN,0.8986
Raydarious Jones,Horn Lake,Horn Lake,MS,0.8908
Deantre Prince,Charleston,Charleston,MS,0.8851
Ainias Smith,Dulles,Sugar Land,TX,0.8647
George Johnson III,Martin County,Stuart,FL,0.8601
Will Reichard,Hoover,Hoover,AL,0.8414
Drew Little,North Stanly,New London,NC,0.7727
